,SNR Input,mean SNR out,std SNR out,fit slope,Num Sums
47,0.085331333,2.050389963,0.476292478,3.283244073,24
48,0.086730496,2.031340999,0.445100346,3.283244073,24
49,0.088680038,2.049651269,0.446621972,3.283244073,24
50,0.090884707,2.050975983,0.433445619,3.283244073,24
51,0.09260983,2.053141923,0.466840416,3.283244073,24
52,0.094008216,2.051286384,0.435676939,3.283244073,24
53,0.096410521,2.051454065,0.467408825,3.283244073,24
54,0.098978874,2.030445043,0.46386108,3.283244073,24
55,0.099682913,2.072164629,0.474704414,3.283244073,24
56,0.102697449,2.058135775,0.45357717,3.283244073,24
57,0.10447255,2.068724091,0.431573006,3.283244073,24
58,0.107475257,2.072516385,0.440534221,3.283244073,24
59,0.109251105,2.00866133,0.451816649,3.283244073,24
60,0.112247045,2.056625913,0.466883606,3.283244073,24
61,0.115936551,2.065301756,0.446159358,3.283244073,24
62,0.119818612,2.11804572,0.447487004,3.283244073,24
63,0.121109489,2.083940329,0.463221743,3.283244073,24
64,0.126456965,2.081150155,0.476312939,3.283244073,24
65,0.130058402,2.112832793,0.453940284,3.283244073,24
66,0.132914727,2.050619192,0.466679529,3.283244073,24
67,0.135820454,2.063087417,0.473795467,3.283244073,24
68,0.142041818,2.118361994,0.450991229,3.283244073,24
69,0.145606441,2.099070083,0.447714328,3.283244073,24
70,0.151762727,2.031426324,0.428066037,3.283244073,24
71,0.154184976,2.08720505,0.471902005,3.283244073,24
72,0.162530849,2.054145695,0.4911385,3.283244073,24
73,0.168296111,2.074993424,0.459487951,3.283244073,24
74,0.172941394,2.126232926,0.473043978,3.283244073,24
75,0.180412306,2.104581971,0.459823055,3.283244073,24
76,0.185805665,2.147926979,0.49520308,3.283244073,24
77,0.197034957,2.080235975,0.498270159,3.283244073,24
78,0.204062425,2.122535,0.476580054,3.283244073,24
79,0.216748067,2.147707932,0.501762894,3.283244073,24
80,0.224519443,2.175140966,0.501659717,3.283244073,24
81,0.237872038,2.160094159,0.476989728,3.283244073,24
82,0.250518207,2.13181258,0.505404109,3.283244073,24
83,0.265560281,2.203269878,0.480146393,3.283244073,24
84,0.280571234,2.229792283,0.515584332,3.283244073,24
85,0.302987149,2.267186644,0.472976587,3.283244073,24
86,0.323023367,2.279936627,0.513855287,3.283244073,24
87,0.349352874,2.362287189,0.525987689,3.283244073,24
88,0.378701414,2.324839389,0.529661539,3.283244073,24
89,0.411078072,2.450993085,0.53400433,3.283244073,24
90,0.454944438,2.559871298,0.579871499,3.283244073,24
91,0.495954485,2.625856769,0.631944454,3.283244073,24
92,0.569151323,2.701952495,0.598155407,3.283244073,24
93,0.637987499,2.917138463,0.611687724,3.283244073,24
94,0.742822921,3.24314859,0.66101677,3.283244073,24
95,0.91012723,3.707836709,0.679138471,3.283244073,24
96,1.124912448,4.38368075,0.726961822,3.283244073,24
97,1.517626769,5.554817081,0.737793475,3.283244073,24
98,2.25671149,7.963420793,0.830191128,3.283244073,24
99,4.521505311,15.53349759,0.955085891,3.283244073,24
