,SNR Input,mean SNR out,std SNR out,fit slope,Num Sums
0,0.04512177,1.959308148,0.439639271,3.002353909,14
1,0.045149898,1.950046236,0.434114739,3.002353909,14
2,0.045559989,1.965876105,0.446498469,3.002353909,14
3,0.04693919,1.91738289,0.416733226,3.002353909,14
4,0.047187303,1.954281352,0.436577404,3.002353909,14
5,0.047551245,1.929371369,0.446810322,3.002353909,14
6,0.04758852,1.974724295,0.4462061,3.002353909,14
7,0.047858792,2.003424489,0.455622187,3.002353909,14
8,0.048917004,1.979957898,0.479360784,3.002353909,14
9,0.049187039,1.957001881,0.432676978,3.002353909,14
10,0.049952146,1.973551924,0.441105631,3.002353909,14
11,0.050343669,1.929344408,0.441453877,3.002353909,14
12,0.051173209,1.921806417,0.427339629,3.002353909,14
13,0.051830685,1.960050444,0.457326304,3.002353909,14
14,0.052727632,1.963593375,0.466874318,3.002353909,14
15,0.053081938,1.999610897,0.445655729,3.002353909,14
16,0.053730597,1.949308955,0.454542818,3.002353909,14
17,0.054221428,1.975694196,0.452897952,3.002353909,14
18,0.055441395,1.970447475,0.475213456,3.002353909,14
19,0.055358218,1.957539114,0.438706835,3.002353909,14
20,0.05644688,1.959280164,0.445462295,3.002353909,14
21,0.056902664,1.941447039,0.451622479,3.002353909,14
22,0.057803199,1.95410422,0.447154771,3.002353909,14
23,0.058585306,1.998038497,0.426094988,3.002353909,14
24,0.05979084,2.012986831,0.476367284,3.002353909,14
25,0.059935433,1.984518386,0.470006402,3.002353909,14
26,0.060904343,1.961311499,0.472754416,3.002353909,14
27,0.06195138,1.995851117,0.465707777,3.002353909,14
28,0.062786846,1.985171887,0.448655834,3.002353909,14
29,0.063255459,1.941724417,0.45177745,3.002353909,14
30,0.063631305,1.949527696,0.462790876,3.002353909,14
31,0.065401289,1.962481686,0.424107822,3.002353909,14
32,0.066847912,2.020961475,0.444523056,3.002353909,14
33,0.067319501,1.977876905,0.424356077,3.002353909,14
34,0.068637652,1.934620518,0.482287047,3.002353909,14
35,0.069508861,1.934985395,0.416168551,3.002353909,14
36,0.071136518,1.999446316,0.445517028,3.002353909,14
37,0.071786978,1.964304954,0.429246577,3.002353909,14
38,0.072718035,1.978286493,0.420177991,3.002353909,14
39,0.074636514,2.021543543,0.427207286,3.002353909,14
40,0.075822475,1.967426788,0.451200162,3.002353909,14
41,0.07560132,2.023358181,0.511800605,3.002353909,14
42,0.077613075,2.003332914,0.454768412,3.002353909,14
43,0.079867068,2.002633447,0.434349885,3.002353909,14
44,0.080745538,1.971992225,0.468373661,3.002353909,14
45,0.082384665,1.963237668,0.415420288,3.002353909,14
46,0.084199205,1.948963369,0.447957273,3.002353909,14
47,0.085510669,1.930791929,0.438894192,3.002353909,14
48,0.086710902,1.928354407,0.438249885,3.002353909,14
49,0.088506747,1.978023701,0.440504558,3.002353909,14
50,0.089833081,1.944405377,0.431504794,3.002353909,14
51,0.092807335,1.975935218,0.487089325,3.002353909,14
52,0.094219521,1.987347623,0.458772245,3.002353909,14
53,0.096216482,2.013557654,0.433353516,3.002353909,14
54,0.097797496,2.002795022,0.444053004,3.002353909,14
55,0.100364491,2.004741192,0.459524562,3.002353909,14
56,0.102725815,2.010524179,0.47190021,3.002353909,14
57,0.103809196,1.979412978,0.458841861,3.002353909,14
58,0.107654899,1.975001708,0.458319098,3.002353909,14
59,0.110787772,1.95183819,0.429336952,3.002353909,14
60,0.11296157,1.952973788,0.442818049,3.002353909,14
61,0.116693051,2.013210954,0.466132735,3.002353909,14
62,0.1175948,1.976353292,0.447913278,3.002353909,14
63,0.122881321,1.947640681,0.438656635,3.002353909,14
64,0.125630203,2.0116314,0.487905,3.002353909,14
65,0.128946611,1.960472314,0.431896627,3.002353909,14
66,0.131668069,1.988050847,0.470358061,3.002353909,14
67,0.136867155,1.9996414,0.472846958,3.002353909,14
68,0.139160703,1.959091399,0.483855134,3.002353909,14
69,0.146029348,1.98815148,0.487647155,3.002353909,14
70,0.15147359,2.012104621,0.472612846,3.002353909,14
71,0.156222773,1.989937092,0.455764668,3.002353909,14
72,0.160913716,1.985055917,0.459300935,3.002353909,14
73,0.164983215,2.036412889,0.506288634,3.002353909,14
74,0.173899104,2.000260065,0.430129218,3.002353909,14
75,0.179251815,2.05457275,0.484462251,3.002353909,14
76,0.188409373,1.990668675,0.455263525,3.002353909,14
77,0.196527852,2.025640976,0.454437402,3.002353909,14
78,0.203072646,2.036437712,0.456688033,3.002353909,14
79,0.214760682,1.977118217,0.455731677,3.002353909,14
80,0.225088753,2.081080494,0.487074397,3.002353909,14
81,0.239617061,2.058643154,0.473492916,3.002353909,14
82,0.248531397,2.066301337,0.47509153,3.002353909,14
83,0.265319389,2.061864371,0.483374667,3.002353909,14
84,0.28390841,2.101553517,0.508097248,3.002353909,14
85,0.301256321,2.07432351,0.444915264,3.002353909,14
86,0.32218612,2.092273772,0.518873888,3.002353909,14
87,0.349271365,2.185417063,0.523640565,3.002353909,14
88,0.377930043,2.182969895,0.509688674,3.002353909,14
89,0.410382049,2.196090253,0.526386334,3.002353909,14
90,0.454416173,2.283302898,0.584202632,3.002353909,14
91,0.504841796,2.335473772,0.534617372,3.002353909,14
92,0.559490485,2.500943417,0.594910562,3.002353909,14
93,0.643667295,2.676373965,0.633731124,3.002353909,14
94,0.758808099,2.764515866,0.629556793,3.002353909,14
95,0.91000097,3.148210196,0.672606028,3.002353909,14
96,1.138060295,3.653655735,0.769894658,3.002353909,14
97,1.50775508,4.739056168,0.82797591,3.002353909,14
98,2.273439586,6.939098577,0.823216434,3.002353909,14
99,4.454296148,13.70143955,0.836529828,3.002353909,14
