,SNR Input,mean SNR out,std SNR out,fit slope,Num Sums
0,0.045226885,2.103031638,0.509070269,4.180417429,53
1,0.045438675,2.050939427,0.529042138,4.180417429,53
2,0.046121537,2.053204775,0.506001228,4.180417429,53
3,0.046359168,2.046204063,0.511427756,4.180417429,53
4,0.047429053,2.07740832,0.505836814,4.180417429,53
5,0.04746154,2.061319051,0.494645508,4.180417429,53
6,0.048108405,2.018219907,0.482487482,4.180417429,53
7,0.048047496,2.045873699,0.502129433,4.180417429,53
8,0.049127791,2.059128131,0.488493239,4.180417429,53
9,0.048955062,2.048321152,0.494411437,4.180417429,53
10,0.05058982,2.064568823,0.483768557,4.180417429,53
11,0.050604723,2.057913048,0.490685311,4.180417429,53
12,0.05080424,2.021531413,0.505498283,4.180417429,53
13,0.051983889,2.076569063,0.503312858,4.180417429,53
14,0.052343856,2.035154871,0.492342814,4.180417429,53
15,0.052742342,2.076502441,0.499512975,4.180417429,53
16,0.05345403,2.102513509,0.54720974,4.180417429,53
17,0.054472575,2.03128237,0.472174621,4.180417429,53
18,0.055044127,2.124986337,0.546165881,4.180417429,53
19,0.055416504,2.023079735,0.526030293,4.180417429,53
20,0.056885851,2.007981251,0.498759755,4.180417429,53
21,0.057404624,2.043909042,0.488790855,4.180417429,53
22,0.058146866,2.024411029,0.494111817,4.180417429,53
23,0.059114442,2.033533543,0.5260114,4.180417429,53
24,0.059502042,2.055941894,0.532741204,4.180417429,53
25,0.060139913,2.060300669,0.436629137,4.180417429,53
26,0.060737303,2.019731206,0.485607484,4.180417429,53
27,0.061907418,2.040188568,0.491225404,4.180417429,53
28,0.062397134,2.062823689,0.470977238,4.180417429,53
29,0.064073655,2.030905632,0.445050236,4.180417429,53
30,0.064854511,2.07966158,0.517197211,4.180417429,53
31,0.065107322,2.041917342,0.531380159,4.180417429,53
32,0.06656223,2.100880793,0.523252302,4.180417429,53
33,0.067757699,2.087842229,0.459759158,4.180417429,53
34,0.068758738,2.070760576,0.517019494,4.180417429,53
35,0.070034859,2.076231594,0.477687409,4.180417429,53
36,0.070893399,2.053387709,0.489048326,4.180417429,53
37,0.071370586,2.023185294,0.440987828,4.180417429,53
38,0.07331127,2.049533113,0.503483638,4.180417429,53
