,SNR Input,mean SNR out,std SNR out,fit slope,Num Sums
0,0.045007663,2.098409117,0.522860777,3.928561398,77
1,0.045986442,2.087326447,0.51187158,3.928561398,77
2,0.046460885,2.042330845,0.515047156,3.928561398,77
3,0.046457919,2.07792388,0.482584955,3.928561398,77
4,0.046841351,2.042921659,0.530728917,3.928561398,77
5,0.046823665,2.06643847,0.484578929,3.928561398,77
6,0.048010935,2.093273487,0.517960654,3.928561398,77
7,0.048616422,2.062298307,0.511099392,3.928561398,77
8,0.048929339,2.054384341,0.524825332,3.928561398,77
9,0.050016305,2.08347666,0.536040282,3.928561398,77
10,0.049957501,2.086707677,0.499975947,3.928561398,77
11,0.050969448,2.046000041,0.511036506,3.928561398,77
12,0.051494029,2.092447172,0.533000634,3.928561398,77
13,0.051253849,2.065398921,0.475544456,3.928561398,77
14,0.052545448,2.114456681,0.497886437,3.928561398,77
15,0.053186463,2.122998291,0.506745752,3.928561398,77
16,0.054204502,2.098269686,0.504219361,3.928561398,77
17,0.05442216,2.018757004,0.515515214,3.928561398,77
18,0.054893013,2.111521841,0.501135306,3.928561398,77
19,0.05578709,2.106473352,0.533588594,3.928561398,77
20,0.05635554,2.132291483,0.516690565,3.928561398,77
21,0.056857489,2.072000543,0.491701851,3.928561398,77
22,0.05789497,2.08510076,0.496382447,3.928561398,77
23,0.058471869,2.066545716,0.486784772,3.928561398,77
24,0.059431484,2.084923918,0.510289927,3.928561398,77
25,0.060161945,2.105618182,0.522903328,3.928561398,77
26,0.061195017,2.057067967,0.517478358,3.928561398,77
27,0.062372412,2.072873854,0.502258119,3.928561398,77
28,0.061969942,2.074829728,0.511491923,3.928561398,77
29,0.063459755,2.035594579,0.498378324,3.928561398,77
30,0.064598854,2.126949098,0.522125496,3.928561398,77
31,0.065392688,2.103789127,0.504118049,3.928561398,77
32,0.06548194,2.097113435,0.484101763,3.928561398,77
33,0.067501096,2.055385578,0.484104426,3.928561398,77
34,0.068959819,2.056135692,0.53066127,3.928561398,77
35,0.068674056,2.08541954,0.550105479,3.928561398,77
36,0.070574836,2.080422543,0.454560991,3.928561398,77
37,0.071490933,2.110667748,0.529099326,3.928561398,77
38,0.072312524,2.072237354,0.494651691,3.928561398,77
39,0.074586522,2.069515808,0.53100557,3.928561398,77
40,0.075702695,2.129192089,0.479296794,3.928561398,77
41,0.076815388,2.14066622,0.514379006,3.928561398,77
42,0.077908264,2.131465691,0.536855042,3.928561398,77
43,0.07912751,2.118326598,0.498410006,3.928561398,77
44,0.079825876,2.074811953,0.528532432,3.928561398,77
45,0.082356873,2.095814031,0.529820618,3.928561398,77
46,0.083783275,2.087478332,0.54214491,3.928561398,77
47,0.085301386,2.073686739,0.483743462,3.928561398,77
48,0.086941773,2.118279868,0.542386216,3.928561398,77
49,0.08830378,2.073365161,0.480842048,3.928561398,77
50,0.089114165,2.133023951,0.55966275,3.928561398,77
51,0.091728404,2.119576445,0.52145175,3.928561398,77
52,0.093895796,2.106472667,0.516704578,3.928561398,77
53,0.095106257,2.085898673,0.51888224,3.928561398,77
54,0.098011184,2.043801509,0.487637117,3.928561398,77
55,0.101182121,2.120719896,0.501325652,3.928561398,77
56,0.102291871,2.102462456,0.482579994,3.928561398,77
57,0.105805785,2.148234566,0.51670868,3.928561398,77
58,0.107376548,2.08199711,0.516163768,3.928561398,77
59,0.111043783,2.074201383,0.488327671,3.928561398,77
60,0.111828307,2.094930352,0.514230882,3.928561398,77
61,0.116722176,2.095014283,0.535107062,3.928561398,77
62,0.119818681,2.121757698,0.488988283,3.928561398,77
63,0.121973422,2.159402184,0.502652265,3.928561398,77
64,0.125331588,2.129612511,0.562307623,3.928561398,77
65,0.12989733,2.134194077,0.495296233,3.928561398,77
66,0.13120064,2.080926121,0.500949649,3.928561398,77
67,0.136761487,2.109922874,0.536154654,3.928561398,77
68,0.139557935,2.13014725,0.488414329,3.928561398,77
69,0.144490995,2.161243508,0.520498334,3.928561398,77
70,0.150471025,2.170454036,0.5468712,3.928561398,77
71,0.153823988,2.18264476,0.546945784,3.928561398,77
72,0.161160047,2.108215024,0.517566251,3.928561398,77
73,0.167053548,2.152603828,0.526551776,3.928561398,77
74,0.173821588,2.128339068,0.52812624,3.928561398,77
75,0.180281345,2.175333572,0.496873318,3.928561398,77
76,0.187077946,2.193765868,0.508380616,3.928561398,77
77,0.197698669,2.14270722,0.521798247,3.928561398,77
78,0.206941196,2.154746284,0.492344098,3.928561398,77
79,0.215355659,2.162779725,0.532490281,3.928561398,77
80,0.224011256,2.201632966,0.51902003,3.928561398,77
81,0.238595789,2.196063677,0.531946775,3.928561398,77
82,0.25045806,2.186471707,0.565840966,3.928561398,77
83,0.262404483,2.25279728,0.536947533,3.928561398,77
84,0.27821306,2.259761937,0.562385303,3.928561398,77
85,0.298580396,2.267858432,0.603141353,3.928561398,77
86,0.321010173,2.338725827,0.5932766,3.928561398,77
87,0.349187199,2.389127065,0.608141763,3.928561398,77
88,0.376781569,2.389042164,0.550788743,3.928561398,77
89,0.41003839,2.486380375,0.60151097,3.928561398,77
90,0.447191003,2.505166716,0.578951622,3.928561398,77
91,0.501686194,2.61415174,0.672585759,3.928561398,77
92,0.5652411,2.765913385,0.637226341,3.928561398,77
93,0.648291877,3.082680911,0.730119954,3.928561398,77
94,0.757522377,3.334039778,0.812966093,3.928561398,77
95,0.890180054,3.881761082,0.966625249,3.928561398,77
96,1.123594898,4.659861439,1.087779463,3.928561398,77
97,1.517116396,5.939070499,1.105742069,3.928561398,77
98,2.233691904,9.003139231,1.38254853,3.928561398,77
99,4.466737949,17.80299964,2.051970525,3.928561398,77
