,SNR Input,mean SNR out,std SNR out,fit slope,Number of Sums
0,0.1069079930893452,1.486535743774501,0.5317087585680593,2.0527163517928226,229
1,0.1069554145386495,1.449528113628294,0.5429051325698167,2.0527163517928226,229
2,0.10999643887209123,1.5202237297505283,0.5798215637234299,2.0527163517928226,229
3,0.11007318023513363,1.484001293060284,0.5592649282238852,2.0527163517928226,229
4,0.11103548431111258,1.5130286387287681,0.5239665384103074,2.0527163517928226,229
5,0.10725158277323478,1.4920279375535954,0.5654527690538305,2.0527163517928226,229
6,0.11420634012184881,1.4872569481029507,0.5483426538069475,2.0527163517928226,229
7,0.11590479568224729,1.5127808718774507,0.5257513304703213,2.0527163517928226,229
8,0.11482900033189543,1.5298579071283362,0.530486832050207,2.0527163517928226,229
9,0.11208932248702158,1.4965821968414204,0.5400593473480236,2.0527163517928226,229
10,0.11930660235616297,1.527702779855064,0.575610205528569,2.0527163517928226,229
11,0.12080946130709594,1.4468003412748836,0.5468332015727512,2.0527163517928226,229
12,0.11607010718927914,1.4393283593932964,0.5540317136846877,2.0527163517928226,229
13,0.12442508672402779,1.535511640432951,0.5580738973278997,2.0527163517928226,229
14,0.11998635049209046,1.43353730315767,0.543548782025076,2.0527163517928226,229
15,0.12737654847856644,1.5094195495925018,0.560592025256404,2.0527163517928226,229
16,0.12588982915453256,1.495786823617314,0.5536463571715039,2.0527163517928226,229
17,0.13045070878322917,1.5408187421463124,0.6043811087780342,2.0527163517928226,229
18,0.12560975942053662,1.464852169939637,0.552620263791304,2.0527163517928226,229
19,0.13124635062844553,1.5640124428229918,0.5750908470565639,2.0527163517928226,229
20,0.12865003548130072,1.479328982457625,0.5749872122700468,2.0527163517928226,229
21,0.1370108242123133,1.5627966314749304,0.597575963133683,2.0527163517928226,229
22,0.13445615283915724,1.4843029688018243,0.5581916244511828,2.0527163517928226,229
23,0.1358890609361513,1.5012564369495283,0.530121160135549,2.0527163517928226,229
24,0.13426371492892106,1.5042338147516154,0.5868753612045566,2.0527163517928226,229
25,0.14436521151603812,1.4619681315107151,0.6012147841711538,2.0527163517928226,229
26,0.14103700702019387,1.4994105038966725,0.5608386203921389,2.0527163517928226,229
27,0.1439324504770208,1.5041075337677288,0.5166239698258611,2.0527163517928226,229
28,0.143600682300171,1.5072929176426269,0.5746135299606133,2.0527163517928226,229
29,0.14648959322145966,1.5062201002960522,0.5419327850597703,2.0527163517928226,229
30,0.1466844525628509,1.5093001889402058,0.5675356993064167,2.0527163517928226,229
31,0.15397026705013309,1.4748784300014668,0.5294423529385945,2.0527163517928226,229
32,0.15196446640253128,1.5302760484607163,0.5640447797945397,2.0527163517928226,229
33,0.15424792215582542,1.5669931349729065,0.6089594945984954,2.0527163517928226,229
34,0.15814903282028012,1.5663346368624085,0.5422978269141384,2.0527163517928226,229
35,0.15935493499050468,1.5103646601777487,0.5338052979788406,2.0527163517928226,229
36,0.16472520386798714,1.4499031011712875,0.5539155787402344,2.0527163517928226,229
37,0.1709983078237343,1.4384107939175736,0.5252810516787876,2.0527163517928226,229
38,0.16634984277836487,1.486726394150825,0.5684615257468308,2.0527163517928226,229
39,0.17377004763887371,1.5529672530618157,0.5888938868977825,2.0527163517928226,229
40,0.18039706152063514,1.479321183534883,0.5107195305929162,2.0527163517928226,229
41,0.17984940047785447,1.535581596445077,0.5396825390130362,2.0527163517928226,229
42,0.18484807964045713,1.541822962703079,0.5440785744013412,2.0527163517928226,229
43,0.18243050221392987,1.5597199205642218,0.609084648315416,2.0527163517928226,229
44,0.19282787982225222,1.4944449654539127,0.5487278579733462,2.0527163517928226,229
45,0.19623105825869952,1.500146499274956,0.5413505674430289,2.0527163517928226,229
46,0.19882303335319584,1.5618626242910743,0.5522542157015379,2.0527163517928226,229
47,0.19335675435643304,1.5747106139899694,0.5957855380386271,2.0527163517928226,229
48,0.2069892531633841,1.5524986731908648,0.5653989333876731,2.0527163517928226,229
49,0.21225122649125622,1.5924758396940866,0.5715220913830772,2.0527163517928226,229
50,0.21605069175356956,1.5554745908193748,0.5434043079059745,2.0527163517928226,229
51,0.22096891573351574,1.5530171656252614,0.5601031458581999,2.0527163517928226,229
52,0.22023170904305306,1.5793018999733817,0.61755110072518,2.0527163517928226,229
53,0.2271848325962494,1.4949401380681093,0.5650577973355201,2.0527163517928226,229
54,0.2240124505527933,1.6287986462611206,0.5969027752551698,2.0527163517928226,229
55,0.2401958331796025,1.5947268623934336,0.5593960844918784,2.0527163517928226,229
56,0.24140848237156878,1.6095203466501966,0.6219757804726253,2.0527163517928226,229
57,0.2495991767956576,1.5436852073307987,0.5674074386869563,2.0527163517928226,229
58,0.2511211655310642,1.5872581318600916,0.659265151734034,2.0527163517928226,229
59,0.26265184877589254,1.5840980250028789,0.5635812865161622,2.0527163517928226,229
60,0.26923802522092954,1.536415596532897,0.5869444596090941,2.0527163517928226,229
61,0.2747749291157763,1.5808172246319763,0.6008134386694025,2.0527163517928226,229
62,0.26907325336141535,1.5850635415429994,0.570737093065543,2.0527163517928226,229
63,0.28311115066454245,1.6692261447502992,0.5938960126113857,2.0527163517928226,229
64,0.2974519686242005,1.5789615553018652,0.6090099773893934,2.0527163517928226,229
65,0.30934649031368483,1.6059014557535682,0.6126792250328738,2.0527163517928226,229
66,0.3066717143185369,1.6206916641172358,0.6199079937996228,2.0527163517928226,229
67,0.3114477810011016,1.62609077461619,0.6310705595815831,2.0527163517928226,229
68,0.3371403293365513,1.5927122654205244,0.6262160379395681,2.0527163517928226,229
69,0.3490923580931913,1.5737184328260647,0.5695863472006829,2.0527163517928226,229
70,0.35299612191241037,1.6835341332267104,0.604818689643922,2.0527163517928226,229
71,0.35544709830927324,1.6597827642020744,0.6325493406571269,2.0527163517928226,229
72,0.38033870512675916,1.61451713093345,0.6396611802065086,2.0527163517928226,229
73,0.3868056465958587,1.6904335288640246,0.6315051030410419,2.0527163517928226,229
74,0.3952817971995049,1.6613325335477231,0.6372588532723206,2.0527163517928226,229
75,0.43188429288470964,1.6668256013265712,0.6134089896732478,2.0527163517928226,229
76,0.43848175637177494,1.7341028442362616,0.6942459057012602,2.0527163517928226,229
77,0.4594450337495295,1.6708345079669469,0.6331725640822771,2.0527163517928226,229
78,0.46496284739316646,1.7077132719848642,0.6397387247734899,2.0527163517928226,229
79,0.4987333356506335,1.7490970614129537,0.6943918926665335,2.0527163517928226,229
80,0.538256287476582,1.815938311756695,0.6951908222728957,2.0527163517928226,229
81,0.5453964099991278,1.8169910574920671,0.7217399911507156,2.0527163517928226,229
82,0.6014836162627917,1.8966486935376956,0.6789806032608474,2.0527163517928226,229
83,0.6253912433329989,1.9346818506762016,0.7534873604237236,2.0527163517928226,229
84,0.671536869769083,1.9600198285298174,0.746055796890344,2.0527163517928226,229
85,0.6993278499275287,2.0499428241495123,0.7069100323959319,2.0527163517928226,229
86,0.7701793519882012,2.0959788293992174,0.7775583088367896,2.0527163517928226,229
87,0.8240068719595963,2.2031707950330417,0.8145375504632137,2.0527163517928226,229
88,0.858100007297678,2.3110787779299757,0.8164451302971657,2.0527163517928226,229
89,0.9716996111286187,2.490586983625032,0.8563771380008555,2.0527163517928226,229
90,1.0800193355059033,2.621168839385597,0.8197303619486346,2.0527163517928226,229
91,1.2024858299592844,2.790351006483385,0.8824759658383422,2.0527163517928226,229
92,1.3458459725589507,3.1901754557327564,0.8627312457047482,2.0527163517928226,229
93,1.4653250357930725,3.4721875340214585,0.9033151801649292,2.0527163517928226,229
