,SNR Input,mean SNR out,std SNR out,fit slope,Num Sums
0,0.045148884,2.045803108,0.477055609,4.283035675,63
1,0.045921939,2.039698869,0.465993817,4.283035675,63
2,0.046460454,2.082646049,0.496552217,4.283035675,63
3,0.046913487,2.082358511,0.521718459,4.283035675,63
4,0.047051001,2.059202187,0.481703196,4.283035675,63
5,0.047474291,2.045172579,0.522411655,4.283035675,63
6,0.04812507,2.033015533,0.499324166,4.283035675,63
7,0.048630978,2.056232344,0.496215379,4.283035675,63
8,0.048679721,2.073565733,0.513537854,4.283035675,63
9,0.049708325,2.081772744,0.530894808,4.283035675,63
10,0.050433734,2.074731706,0.520278271,4.283035675,63
11,0.050586356,2.031417879,0.489196077,4.283035675,63
12,0.051391785,2.075432158,0.521657072,4.283035675,63
13,0.051897106,2.043034216,0.501861314,4.283035675,63
14,0.052297971,2.100685228,0.482965055,4.283035675,63
15,0.053012661,2.00319177,0.47707695,4.283035675,63
16,0.054070863,2.045210986,0.516534122,4.283035675,63
17,0.054226788,2.049200664,0.50677416,4.283035675,63
18,0.05506923,2.064946189,0.471358521,4.283035675,63
19,0.056156997,2.034386721,0.51056475,4.283035675,63
20,0.056307789,2.050960089,0.471002176,4.283035675,63
21,0.056930005,2.05887641,0.528000347,4.283035675,63
22,0.057983181,2.075306685,0.504332547,4.283035675,63
23,0.058452369,2.03550682,0.511627936,4.283035675,63
24,0.058929318,2.082425727,0.521738303,4.283035675,63
25,0.059666535,2.087353319,0.516681574,4.283035675,63
26,0.061089785,2.099480476,0.530738667,4.283035675,63
27,0.062230179,2.024255111,0.500441162,4.283035675,63
28,0.062253744,2.026640746,0.484990457,4.283035675,63
29,0.063437378,2.086048289,0.486634031,4.283035675,63
30,0.064392707,2.055337329,0.50089688,4.283035675,63
31,0.065432839,2.06108685,0.577342888,4.283035675,63
32,0.066673436,2.090060229,0.508672685,4.283035675,63
33,0.067942386,2.085424226,0.471713591,4.283035675,63
34,0.068310956,2.040452635,0.505866953,4.283035675,63
35,0.068457924,2.081697737,0.500236473,4.283035675,63
36,0.070656621,2.022658312,0.488052463,4.283035675,63
37,0.072038978,2.026294337,0.519592115,4.283035675,63
38,0.073438721,2.032664787,0.464149936,4.283035675,63
39,0.073610725,2.106751948,0.568442124,4.283035675,63
40,0.075857611,2.064293495,0.538336092,4.283035675,63
41,0.076635364,2.046558919,0.496091692,4.283035675,63
42,0.077274403,2.068621782,0.504902834,4.283035675,63
43,0.079203199,2.063787774,0.483527114,4.283035675,63
44,0.081111028,2.112901346,0.516304188,4.283035675,63
45,0.081782343,2.057841358,0.500439081,4.283035675,63
46,0.083726008,2.061592133,0.497953587,4.283035675,63
47,0.084736684,2.039100846,0.530257314,4.283035675,63
