,SNR Input,mean SNR out,std SNR out,fit slope,Num Sums
0,0.045075027,1.979311812,0.447260978,2.959840458,18
1,0.045523283,1.957056591,0.43955663,2.959840458,18
2,0.045998116,1.985431955,0.456009068,2.959840458,18
3,0.046918941,1.964362269,0.455800444,2.959840458,18
4,0.046868038,1.938933088,0.416190819,2.959840458,18
5,0.047314506,1.908559252,0.460341798,2.959840458,18
6,0.048053692,1.980299477,0.455751206,2.959840458,18
7,0.04780009,1.946890842,0.42192191,2.959840458,18
8,0.04908448,1.943438162,0.442987513,2.959840458,18
9,0.04967247,2.01850106,0.461347136,2.959840458,18
10,0.049653712,1.933135834,0.423550403,2.959840458,18
11,0.050333633,1.995626546,0.461631313,2.959840458,18
12,0.051610644,1.918921414,0.453228077,2.959840458,18
13,0.051116777,1.944531191,0.45436912,2.959840458,18
14,0.051956085,1.984110008,0.432296989,2.959840458,18
15,0.052880078,1.957181995,0.433072285,2.959840458,18
16,0.054074268,1.969826163,0.428577692,2.959840458,18
17,0.054693912,1.961338495,0.478454938,2.959840458,18
18,0.054747928,2.008926332,0.432030056,2.959840458,18
19,0.055422692,1.958037684,0.482453094,2.959840458,18
20,0.055976852,1.990561585,0.458829599,2.959840458,18
21,0.057087208,2.008510065,0.489021004,2.959840458,18
22,0.058363508,1.986578027,0.430036507,2.959840458,18
23,0.059064665,2.009454116,0.438047691,2.959840458,18
24,0.059583383,1.982542797,0.459587887,2.959840458,18
25,0.060162509,1.98161224,0.461474432,2.959840458,18
26,0.061013605,1.959942735,0.436204423,2.959840458,18
27,0.061881815,1.968310667,0.442976617,2.959840458,18
28,0.063212041,1.914778788,0.461647037,2.959840458,18
29,0.063697261,2.00245108,0.441644034,2.959840458,18
30,0.064908151,1.97658847,0.442378409,2.959840458,18
31,0.065867981,1.960266315,0.457458203,2.959840458,18
32,0.066357351,1.984555833,0.500639364,2.959840458,18
33,0.067954778,1.993427424,0.471033664,2.959840458,18
34,0.068511298,1.996427041,0.436625466,2.959840458,18
35,0.069944406,1.958626248,0.425867532,2.959840458,18
36,0.070645932,1.935024575,0.434486864,2.959840458,18
37,0.072084801,1.986111557,0.49156811,2.959840458,18
38,0.073225063,1.981300783,0.508125236,2.959840458,18
39,0.073223657,1.981145431,0.449693833,2.959840458,18
40,0.074555364,1.9987185,0.455927011,2.959840458,18
41,0.076605369,1.950195425,0.450178669,2.959840458,18
42,0.077977363,1.965066333,0.486373347,2.959840458,18
43,0.07956494,1.982137985,0.45846244,2.959840458,18
44,0.08061015,1.994312253,0.427710507,2.959840458,18
45,0.081426312,1.941505396,0.421091243,2.959840458,18
46,0.084305333,1.969456027,0.474194515,2.959840458,18
47,0.08470185,1.97897947,0.479365015,2.959840458,18
48,0.086778561,1.965180686,0.467055937,2.959840458,18
49,0.088650639,1.956274105,0.455793287,2.959840458,18
50,0.090245527,1.994820013,0.446609243,2.959840458,18
51,0.091556915,1.9495767,0.455021022,2.959840458,18
52,0.09442179,2.000127189,0.483166906,2.959840458,18
53,0.09617963,2.017063391,0.463958786,2.959840458,18
54,0.098280962,1.977188732,0.443174232,2.959840458,18
55,0.100964146,1.998664449,0.47125942,2.959840458,18
56,0.102639548,2.012133527,0.474538007,2.959840458,18
57,0.105749392,1.997413121,0.452874683,2.959840458,18
58,0.107395633,1.999468174,0.472233586,2.959840458,18
59,0.109715237,1.987688704,0.453907632,2.959840458,18
60,0.112664249,1.984113764,0.440160398,2.959840458,18
61,0.115148447,1.987423352,0.465811664,2.959840458,18
62,0.11954136,2.026140179,0.447011106,2.959840458,18
63,0.12295971,2.008928467,0.468205975,2.959840458,18
64,0.125226238,1.99922247,0.458226942,2.959840458,18
65,0.128958094,2.001630028,0.509172393,2.959840458,18
66,0.132984277,2.020553686,0.447925602,2.959840458,18
67,0.1364743,1.967761116,0.476717722,2.959840458,18
68,0.141320862,2.046292117,0.487091344,2.959840458,18
69,0.146065263,1.985890791,0.428097352,2.959840458,18
70,0.150126305,1.990730386,0.479361372,2.959840458,18
71,0.155428975,2.042338565,0.460155045,2.959840458,18
72,0.162595115,1.989812619,0.463037598,2.959840458,18
73,0.166696522,1.999724935,0.489734512,2.959840458,18
74,0.172813432,2.008080844,0.472184568,2.959840458,18
75,0.180413989,2.065921306,0.489254912,2.959840458,18
76,0.187363389,2.027779046,0.474332823,2.959840458,18
77,0.196637841,2.05503197,0.513735402,2.959840458,18
78,0.204810486,2.00988936,0.485054118,2.959840458,18
79,0.216746227,2.026184578,0.449950464,2.959840458,18
80,0.224895435,2.049198862,0.499621892,2.959840458,18
81,0.23536196,2.021639112,0.460675823,2.959840458,18
82,0.251400014,2.124014531,0.454620131,2.959840458,18
83,0.261416488,2.107862601,0.51605433,2.959840458,18
84,0.279210514,2.091023963,0.501997842,2.959840458,18
85,0.29631017,2.112899516,0.514649107,2.959840458,18
86,0.321767618,2.11043065,0.524778286,2.959840458,18
87,0.349302996,2.160690188,0.532068549,2.959840458,18
88,0.371753445,2.213196944,0.487059257,2.959840458,18
89,0.412531003,2.261032852,0.551275822,2.959840458,18
90,0.448203281,2.341690526,0.55308504,2.959840458,18
91,0.505843219,2.391701306,0.571353418,2.959840458,18
92,0.561605018,2.491038188,0.605317193,2.959840458,18
93,0.650020072,2.68069461,0.619267042,2.959840458,18
94,0.758858301,2.87255364,0.669084451,2.959840458,18
95,0.906966207,3.185484944,0.737259091,2.959840458,18
96,1.129391352,3.7754643,0.729306019,2.959840458,18
97,1.513726489,4.851930827,0.834337642,2.959840458,18
98,2.259219768,7.079694919,0.849686888,2.959840458,18
99,4.549389018,13.91950628,0.84019248,2.959840458,18
